0000.2553	0022.1	4	15	000.0	-03.751734	-038.489855	0544.2	0070.7	0044.5	0022.4	0008.5	0002.62
0000.2581	0022.2	4	15	000.0	-03.751711	-038.489844	0544.3	0070.9	0044.5	0022.3	0008.6	0002.59
0000.2609	0022.3	4	15	000.0	-03.751688	-038.489834	0544.4	0071.2	0044.5	0022.2	0008.6	0002.57
0000.2637	0022.3	4	15	000.0	-03.751665	-038.489824	0544.5	0071.4	0044.5	0022.2	0008.7	0002.56
0000.2665	0022.3	4	15	000.0	-03.751642	-038.489814	0544.6	0071.7	0044.5	0022.2	0008.7	0002.54
0000.2693	0022.5	4	15	000.0	-03.751619	-038.489804	0544.7	0072.0	0044.5	0022.0	0008.8	0002.51
0000.2721	0022.7	4	15	000.0	-03.751596	-038.489794	0544.9	0072.2	0044.5	0021.8	0008.8	0002.47
0000.2749	0022.9	4	15	000.0	-03.751573	-038.489783	0544.9	0072.5	0044.5	0021.6	0008.8	0002.44
0000.2777	0022.9	4	15	000.0	-03.751549	-038.489773	0545.1	0072.7	0044.5	0021.6	0008.9	0002.43
0000.2805	0022.8	4	15	000.0	-03.751526	-038.489763	0545.2	0073.0	0044.5	0021.7	0008.9	0002.43
0000.2834	0022.6	4	15	000.0	-03.751503	-038.489753	0545.3	0073.2	0044.5	0021.9	0009.0	0002.44
0000.2862	0022.3	4	15	000.0	-03.751480	-038.489743	0545.4	0073.5	0044.5	0022.2	0009.0	0002.46
0000.2890	0022.1	4	15	000.0	-03.751457	-038.489733	0545.5	0073.7	0044.5	0022.4	0009.1	0002.47
0000.2918	0022.0	4	15	000.0	-03.751434	-038.489722	0545.6	0074.0	0044.5	0022.5	0009.1	0002.47
0000.2946	0021.8	4	15	000.0	-03.751411	-038.489712	0545.7	0074.3	0044.5	0022.7	0009.1	0002.48
0000.2974	0021.6	4	15	000.0	-03.751388	-038.489702	0545.9	0074.5	0044.5	0022.9	0009.2	0002.50
0000.3002	0021.3	4	15	000.0	-03.751365	-038.489692	0546.0	0074.8	0044.5	0023.2	0009.2	0002.52
0000.3030	0021.0	4	15	000.0	-03.751342	-038.489682	0546.1	0075.0	0044.5	0023.5	0009.3	0002.54
0000.3058	0020.7	4	15	000.0	-03.751319	-038.489672	0546.2	0075.3	0044.5	0023.8	0009.3	0002.56
0000.3086	0020.5	4	15	000.0	-03.751296	-038.489661	0546.3	0075.5	0044.5	0024.0	0009.3	0002.57
0000.3114	0020.2	4	15	000.0	-03.751273	-038.489651	0546.4	0075.8	0044.5	0024.3	0009.4	0002.59
0000.3142	0020.0	4	15	000.0	-03.751250	-038.489641	0546.5	0076.0	0044.5	0024.5	0009.4	0002.60
0000.3170	0019.7	4	15	000.0	-03.751226	-038.489631	0546.6	0076.3	0044.5	0024.8	0009.5	0002.62
0000.3198	0019.4	4	15	000.0	-03.751203	-038.489621	0546.8	0076.6	0044.5	0025.1	0009.5	0002.64
0000.3226	0019.2	4	15	000.0	-03.751180	-038.489610	0546.9	0076.8	0044.5	0025.3	0009.5	0002.65
0000.3254	0018.9	4	15	000.0	-03.751157	-038.489600	0547.0	0077.1	0044.5	0025.6	0009.6	0002.68
0000.3282	0018.6	4	15	000.0	-03.751134	-038.489590	0547.1	0077.3	0044.5	0025.9	0009.6	0002.70
0000.3310	0018.2	4	15	000.0	-03.751111	-038.489580	0547.2	0077.6	0044.5	0026.3	0009.7	0002.73
0000.3338	0017.9	4	15	000.0	-03.751088	-038.489570	0547.3	0077.8	0044.5	0026.6	0009.7	0002.75
0000.3367	0017.4	4	15	000.0	-03.751065	-038.489560	0547.4	0078.1	0044.5	0027.1	0009.7	0002.79
0000.3395	0016.9	4	15	000.0	-03.751042	-038.489549	0547.6	0078.4	0044.5	0027.6	0009.8	0002.83
0000.3423	0016.5	4	15	000.0	-03.751019	-038.489539	0547.6	0078.6	0044.5	0028.0	0009.8	0002.86
0000.3451	0016.2	4	15	000.0	-03.750996	-038.489529	0547.8	0078.9	0044.5	0028.3	0009.8	0002.88
0000.3479	0015.8	4	15	000.0	-03.750973	-038.489519	0547.9	0079.1	0044.5	0028.7	0009.9	0002.91
0000.3507	0015.3	4	15	000.0	-03.750950	-038.489509	0548.0	0079.4	0044.5	0029.2	0009.9	0002.95
0000.3535	0014.7	4	15	000.0	-03.750927	-038.489499	0548.1	0079.6	0044.6	0029.9	0010.0	0003.00
0000.3563	0014.2	4	15	000.0	-03.750903	-038.489488	0548.2	0079.9	0044.6	0030.4	0010.0	0003.04
0000.3591	0013.7	4	15	000.0	-03.750880	-038.489478	0548.3	0080.1	0044.6	0030.9	0010.0	0003.08
0000.3619	0013.2	4	15	000.0	-03.750857	-038.489468	0548.4	0080.4	0044.6	0031.4	0010.1	0003.12
0000.3647	0012.7	4	15	000.0	-03.750834	-038.489458	0548.6	0080.7	0044.6	0031.9	0010.1	0003.15
0000.3675	0012.2	4	15	000.0	-03.750811	-038.489448	0548.7	0080.9	0044.6	0032.4	0010.1	0003.19
0000.3703	0011.8	4	15	000.0	-03.750788	-038.489438	0548.8	0081.2	0044.6	0032.8	0010.2	0003.22
0000.3731	0011.6	4	15	000.0	-03.750765	-038.489427	0548.9	0081.4	0044.6	0033.0	0010.2	0003.23
0000.3759	0011.3	4	15	000.0	-03.750742	-038.489417	0549.0	0081.7	0044.6	0033.3	0010.2	0003.25
0000.3787	0011.1	4	15	000.0	-03.750719	-038.489407	0549.1	0081.9	0044.6	0033.5	0010.3	0003.26
0000.3815	0010.8	4	15	000.0	-03.750696	-038.489397	0549.2	0082.2	0044.6	0033.8	0010.3	0003.27
0000.3843	0010.6	4	15	000.0	-03.750673	-038.489387	0549.3	0082.4	0044.6	0034.0	0010.4	0003.28
0000.3872	0010.3	4	15	000.0	-03.750650	-038.489377	0549.5	0082.7	0044.6	0034.3	0010.4	0003.30
0000.3900	0010.0	4	15	000.0	-03.750627	-038.489366	0549.6	0083.0	0044.6	0034.6	0010.4	0003.32
0000.3928	0009.8	4	15	000.0	-03.750604	-038.489356	0549.7	0083.2	0044.6	0034.8	0010.5	0003.33
0000.3956	0009.5	4	15	000.0	-03.750581	-038.489346	0549.8	0083.5	0044.6	0035.1	0010.5	0003.34
0000.3984	0009.3	4	15	000.0	-03.750557	-038.489336	0549.9	0083.7	0044.6	0035.3	0010.5	0003.35
0000.4012	0009.0	4	15	000.0	-03.750534	-038.489326	0550.0	0084.0	0044.6	0035.6	0010.6	0003.37
0000.4040	0009.0	4	15	000.0	-03.750511	-038.489316	0550.1	0084.2	0044.6	0035.6	0010.6	0003.36
0000.4068	0009.0	4	15	000.0	-03.750488	-038.489305	0550.3	0084.5	0044.6	0035.6	0010.6	0003.35
0000.4096	0009.0	4	15	000.0	-03.750465	-038.489295	0550.3	0084.8	0044.6	0035.6	0010.7	0003.34
0000.4124	0009.0	4	15	000.0	-03.750442	-038.489285	0550.5	0085.0	0044.6	0035.6	0010.7	0003.33
0000.4152	0008.7	4	15	000.0	-03.750419	-038.489275	0550.6	0085.3	0044.6	0035.9	0010.7	0003.35
0000.4180	0008.5	4	15	000.0	-03.750396	-038.489265	0550.7	0085.5	0044.6	0036.1	0010.8	0003.36
0000.4208	0008.2	4	15	000.0	-03.750373	-038.489255	0550.8	0085.8	0044.6	0036.4	0010.8	0003.37
0000.4236	0008.0	4	15	000.0	-03.750350	-038.489244	0550.9	0086.0	0044.6	0036.6	0010.8	0003.38
0000.4264	0008.0	4	15	000.0	-03.750327	-038.489234	0551.0	0086.3	0044.6	0036.6	0010.9	0003.37
0000.4292	0008.1	4	15	000.0	-03.750304	-038.489224	0551.1	0086.5	0044.6	0036.5	0010.9	0003.35
0000.4320	0008.3	4	15	000.0	-03.750281	-038.489214	0551.3	0086.8	0044.6	0036.3	0010.9	0003.32
0000.4348	0008.4	4	15	000.0	-03.750258	-038.489204	0551.4	0087.1	0044.6	0036.2	0011.0	0003.31
0000.4377	0008.6	4	15	000.0	-03.750234	-038.489194	0551.5	0087.3	0044.6	0036.0	0011.0	0003.28
0000.4405	0008.8	4	15	000.0	-03.750211	-038.489183	0551.6	0087.6	0044.6	0035.8	0011.0	0003.25
0000.4433	0008.9	4	15	000.0	-03.750188	-038.489173	0551.7	0087.8	0044.6	0035.7	0011.1	0003.23
0000.4461	0009.1	4	15	000.0	-03.750165	-038.489163	0551.8	0088.1	0044.6	0035.5	0011.1	0003.20
0000.4489	0009.3	4	15	000.0	-03.750142	-038.489153	0551.9	0088.3	0044.6	0035.3	0011.1	0003.18
